task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
65	af/b3eba9	5779398	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320675)	COMPLETED	0	2026-03-19 22:42:15.396	3m 19s	1m 49s	96.2%	218.8 MB	222.1 MB	3.6 GB	3.3 KB
77	67/071c0f	5779430	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320687)	COMPLETED	0	2026-03-19 22:43:19.063	2m 15s	1m 46s	92.6%	218.7 MB	222.3 MB	4.1 GB	3.3 KB
111	1d/b07b6c	5779259	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866826)	COMPLETED	0	2026-03-19 22:37:39.226	8m 10s	1m 56s	208.8%	5 GB	40.3 GB	2.2 GB	4.4 MB
112	6b/4aa5c6	5779262	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866832)	COMPLETED	0	2026-03-19 22:37:39.273	8m 20s	2m 9s	203.4%	5.5 GB	40.3 GB	2.3 GB	4.4 MB
82	27/400b5e	5779438	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320692)	COMPLETED	0	2026-03-19 22:43:45.507	2m 59s	1m 21s	90.1%	76.6 MB	80 MB	2.6 GB	3.3 KB
88	2f/f9c26c	5779482	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320698)	COMPLETED	0	2026-03-19 22:44:54.046	1m 50s	1m 22s	86.8%	76.8 MB	80 MB	3 GB	3.3 KB
85	92/face85	5779442	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320695)	COMPLETED	0	2026-03-19 22:43:55.524	2m 49s	1m 23s	89.6%	76.6 MB	80.2 MB	3.3 GB	3.3 KB
86	40/037b85	5779481	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320696)	COMPLETED	0	2026-03-19 22:44:44.044	2m 10s	1m 34s	91.1%	218.9 MB	222.1 MB	3.6 GB	3.3 KB
130	6f/5145c9	5779311	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866836)	COMPLETED	0	2026-03-19 22:38:59.162	8m 10s	1m 45s	199.1%	4.9 GB	40.2 GB	1.9 GB	4.4 MB
83	d8/65b00e	5779480	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320693)	COMPLETED	0	2026-03-19 22:44:39.043	2m 35s	1m 52s	90.7%	218.8 MB	222.3 MB	4.2 GB	3.3 KB
80	19/f0e392	5779441	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320690)	COMPLETED	0	2026-03-19 22:43:55.507	3m 29s	2m 2s	88.0%	218.9 MB	222.4 MB	4.5 GB	3.3 KB
87	b3/0dbcd3	5779471	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320697)	COMPLETED	0	2026-03-19 22:44:14.128	3m 15s	2m 7s	91.2%	219.2 MB	222.4 MB	4.4 GB	3.3 KB
113	d5/9b308f	5779265	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866823)	COMPLETED	0	2026-03-19 22:37:45.261	9m 54s	2m 16s	198.6%	5.5 GB	40.2 GB	2.4 GB	4.4 MB
120	3f/18286b	5779276	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866824)	COMPLETED	0	2026-03-19 22:37:55.343	9m 44s	2m 15s	200.3%	5.4 GB	40.3 GB	2.4 GB	4.4 MB
124	4c/585d87	5779279	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866833)	COMPLETED	0	2026-03-19 22:37:55.399	9m 44s	2m 17s	197.6%	5.5 GB	40.3 GB	2.6 GB	4.4 MB
121	04/f4367b	5779277	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866828)	COMPLETED	0	2026-03-19 22:37:55.362	9m 49s	2m 22s	199.4%	5.4 GB	40.3 GB	2.6 GB	4.4 MB
114	29/3d4c1c	5779267	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866831)	COMPLETED	0	2026-03-19 22:37:45.294	10m 4s	2m 27s	202.2%	5.4 GB	40.3 GB	2.5 GB	4.4 MB
118	db/792bee	5779271	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866830)	COMPLETED	0	2026-03-19 22:37:50.249	10m 14s	2m 40s	201.7%	6.5 GB	40.3 GB	2.6 GB	4.4 MB
129	f0/f3664f	5779313	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866842)	COMPLETED	0	2026-03-19 22:38:59.217	9m 30s	1m 37s	207.8%	4.6 GB	40.3 GB	1.8 GB	4.4 MB
132	40/8d058b	5779320	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866837)	COMPLETED	0	2026-03-19 22:39:04.119	9m 50s	2m 2s	201.3%	5 GB	40.3 GB	2.1 GB	4.4 MB
136	06/6cef90	5779404	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866845)	COMPLETED	0	2026-03-19 22:42:25.370	7m 59s	1m 53s	204.2%	4.9 GB	40.2 GB	1.9 GB	4.4 MB
137	af/6aa3aa	5779468	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866841)	COMPLETED	0	2026-03-19 22:44:05.612	6m 28s	2m 1s	203.7%	5.7 GB	40.3 GB	2.2 GB	4.4 MB
139	7c/ca1763	5779469	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866846)	COMPLETED	0	2026-03-19 22:44:05.629	6m 33s	2m 9s	203.9%	5.3 GB	40.2 GB	2.4 GB	4.4 MB
135	8a/f5d86c	5779406	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866847)	COMPLETED	0	2026-03-19 22:42:25.387	8m 19s	2m 15s	204.3%	5.9 GB	40.3 GB	2.1 GB	4.4 MB
141	89/556104	5779470	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866848)	COMPLETED	0	2026-03-19 22:44:14.069	6m 30s	2m 11s	202.5%	5.6 GB	40.3 GB	2.5 GB	4.4 MB
143	28/986b08	5779473	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866834)	COMPLETED	0	2026-03-19 22:44:19.086	6m 35s	2m 20s	201.8%	5.4 GB	40.3 GB	2.6 GB	4.4 MB
146	3a/ca635c	5779474	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866840)	COMPLETED	0	2026-03-19 22:44:19.118	7m 45s	2m 2s	208.2%	5.2 GB	40.3 GB	2.3 GB	4.4 MB
148	ac/4793e3	5779475	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866849)	COMPLETED	0	2026-03-19 22:44:19.140	8m 15s	2m 32s	200.6%	6.5 GB	40.3 GB	2.7 GB	4.4 MB
155	a0/229596	5779533	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866852)	COMPLETED	0	2026-03-19 22:47:09.053	6m 15s	1m 50s	202.7%	5.3 GB	40.2 GB	2 GB	4.4 MB
159	72/47abc2	5779535	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866850)	COMPLETED	0	2026-03-19 22:47:39.152	5m 45s	1m 50s	203.6%	4.6 GB	40.3 GB	2 GB	4.4 MB
154	d9/0efcfb	5779506	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866839)	COMPLETED	0	2026-03-19 22:45:59.050	7m 30s	1m 54s	204.2%	4.8 GB	40.3 GB	2.1 GB	4.4 MB
157	c5/6f35aa	5779534	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866853)	COMPLETED	0	2026-03-19 22:47:39.115	6m	2m 1s	205.6%	5.3 GB	40.2 GB	2.2 GB	4.4 MB
149	7c/d80268	5779477	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866838)	COMPLETED	0	2026-03-19 22:44:24.042	9m 55s	2m 43s	203.6%	6.4 GB	40.3 GB	2.9 GB	4.4 MB
162	ac/21eff8	5779536	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866844)	COMPLETED	0	2026-03-19 22:47:39.185	7m 35s	2m 7s	207.6%	5.4 GB	40.3 GB	2.4 GB	4.4 MB
163	76/98afb9	5779537	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866851)	COMPLETED	0	2026-03-19 22:47:44.050	7m 45s	2m 24s	202.9%	5.7 GB	40.3 GB	2.6 GB	4.4 MB
169	ab/05a449	5779543	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320660)	COMPLETED	0	2026-03-19 22:48:30.154	7m 24s	1m 18s	201.0%	5.3 GB	40.3 GB	1.5 GB	4.4 MB
167	31/7000c3	5779540	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320655)	COMPLETED	0	2026-03-19 22:48:04.056	7m 55s	1m 22s	199.1%	5.3 GB	40.3 GB	1.6 GB	4.4 MB
173	39/3f7b57	5779547	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320669)	COMPLETED	0	2026-03-19 22:48:55.169	7m 9s	1m 28s	201.0%	5.3 GB	40.3 GB	1.8 GB	4.4 MB
172	9c/cc1303	5779567	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866856)	COMPLETED	0	2026-03-19 22:50:25.268	5m 59s	1m 47s	203.3%	4.9 GB	40.3 GB	2 GB	4.4 MB
165	14/f205d3	5779538	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866843)	COMPLETED	0	2026-03-19 22:47:49.083	9m 30s	2m 39s	204.2%	5.5 GB	40.3 GB	2.9 GB	4.4 MB
179	35/3ebf0e	5779571	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320659)	COMPLETED	0	2026-03-19 22:50:44.058	7m 10s	1m 42s	199.6%	5.3 GB	40.3 GB	2 GB	4.4 MB
151	78/96e51c	5779505	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866835)	COMPLETED	0	2026-03-19 22:45:49.076	12m 20s	6m 30s	201.1%	6.7 GB	40.3 GB	6.1 GB	4.4 MB
186	16/d48fd0	5779573	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320665)	COMPLETED	0	2026-03-19 22:50:54.053	7m 15s	2m 1s	200.0%	5.3 GB	40.2 GB	2.4 GB	4.4 MB
91	db/6beaf0	5779230	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866818)	COMPLETED	0	2026-03-19 22:37:19.126	20m 50s	20m 17s	148.3%	730 MB	4.8 GB	33.7 GB	32.1 GB
177	b5/95fcca	5779569	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320658)	COMPLETED	0	2026-03-19 22:50:39.054	7m 35s	2m 4s	185.0%	5.7 GB	40.3 GB	2.1 GB	4.4 MB
182	93/97d641	5779572	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866858)	COMPLETED	0	2026-03-19 22:50:44.079	7m 30s	2m 3s	200.5%	5.3 GB	40.3 GB	2.3 GB	4.4 MB
183	47/6ae365	5779580	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320656)	COMPLETED	0	2026-03-19 22:52:04.056	7m 45s	2m 6s	189.0%	5.1 GB	40.2 GB	2.3 GB	4.4 MB
184	f6/5a1f69	5779582	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866857)	COMPLETED	0	2026-03-19 22:52:34.057	7m 20s	2m 14s	192.2%	4.9 GB	40.3 GB	2.3 GB	4.4 MB
192	d4/d7b3d5	5779587	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320661)	COMPLETED	0	2026-03-19 22:53:24.761	6m 29s	2m 13s	192.1%	4.8 GB	40.3 GB	2.4 GB	4.4 MB
185	37/40e400	5779586	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866855)	COMPLETED	0	2026-03-19 22:53:24.744	6m 39s	2m 20s	194.9%	4.6 GB	40.3 GB	2.3 GB	4.4 MB
265	93/84f792	5779617	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866818)	COMPLETED	0	2026-03-19 22:58:09.620	1m 54s	50s	99.0%	76.5 MB	80 MB	2 GB	3.3 KB
194	35/b160ba	5779588	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320662)	COMPLETED	0	2026-03-19 22:53:29.783	6m 49s	2m 34s	191.2%	4.9 GB	40.3 GB	2.8 GB	4.4 MB
92	b8/4045da	5779232	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866822)	COMPLETED	0	2026-03-19 22:37:19.175	23m	22m 27s	148.2%	716.2 MB	4.9 GB	37.4 GB	35.6 GB
196	33/c3134a	5779589	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320657)	COMPLETED	0	2026-03-19 22:53:39.058	6m 50s	2m 45s	201.4%	5.6 GB	40.3 GB	3.1 GB	4.4 MB
176	c3/214a7f	5779568	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866854)	COMPLETED	0	2026-03-19 22:50:34.060	10m 5s	4m 29s	204.1%	4.2 GB	40.3 GB	5 GB	4.1 MB
204	49/cce237	5779601	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320667)	COMPLETED	0	2026-03-19 22:55:54.065	4m 50s	1m 26s	199.3%	5.3 GB	40.2 GB	1.7 GB	4.5 MB
206	e0/b1896b	5779602	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320668)	COMPLETED	0	2026-03-19 22:55:59.061	4m 50s	1m 31s	199.6%	5.5 GB	40.2 GB	1.8 GB	4.4 MB
200	dd/76c369	5779598	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320677)	COMPLETED	0	2026-03-19 22:55:14.068	5m 35s	1m 33s	197.0%	6.1 GB	40.3 GB	1.7 GB	4.4 MB
201	52/3faa21	5779599	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320670)	COMPLETED	0	2026-03-19 22:55:29.062	5m 40s	1m 53s	200.9%	6 GB	40.3 GB	1.9 GB	4.4 MB
210	39/3af0fe	5779603	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320673)	COMPLETED	0	2026-03-19 22:56:04.065	5m 10s	1m 57s	200.8%	5.3 GB	40.3 GB	2.3 GB	4.4 MB
267	74/302749	5779637	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866822)	COMPLETED	0	2026-03-19 23:00:20.116	1m 19s	56s	99.1%	76.4 MB	80 MB	2.2 GB	3.3 KB
266	28/2aae52	5779632	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866818)	COMPLETED	0	2026-03-19 23:00:04.090	1m 45s	1m 6s	98.2%	9.9 MB	13.7 MB	2 GB	70 MB
198	2c/169c35	5779596	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320664)	COMPLETED	0	2026-03-19 22:54:19.104	7m 50s	2m 52s	190.5%	6.2 GB	40.3 GB	3.2 GB	4.4 MB
222	7c/2cef1e	5779622	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320680)	COMPLETED	0	2026-03-19 22:58:14.099	3m 55s	1m 22s	199.2%	5.9 GB	40.3 GB	1.6 GB	4.4 MB
125	d9/6a1c10	5779303	NFCORE_RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA (rsem/GRCh38.primary_assembly.genome.fa)	COMPLETED	0	2026-03-19 22:38:20.053	23m 54s	1m 10s	96.5%	3.3 GB	3.5 GB	7.7 GB	4.6 GB
223	e8/810e48	5779628	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320679)	COMPLETED	0	2026-03-19 22:59:49.102	2m 25s	1m 29s	200.4%	5.3 GB	40.3 GB	1.8 GB	4.4 MB
209	d8/6727f7	5779607	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320671)	COMPLETED	0	2026-03-19 22:56:24.065	6m 20s	1m 57s	206.7%	5.5 GB	40.3 GB	2.3 GB	4.4 MB
212	4a/9b218e	5779611	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320674)	COMPLETED	0	2026-03-19 22:57:19.086	5m 30s	2m 4s	201.7%	5.2 GB	40.3 GB	2.4 GB	4.5 MB
213	09/ed0983	5779615	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320672)	COMPLETED	0	2026-03-19 22:58:09.589	4m 39s	2m 5s	200.6%	5.4 GB	40.3 GB	2.4 GB	4.4 MB
215	9c/e403c8	5779612	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320678)	COMPLETED	0	2026-03-19 22:57:54.537	5m 5s	2m 14s	201.1%	5.2 GB	40.3 GB	2.6 GB	4.4 MB
268	fa/408803	5779667	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866822)	COMPLETED	0	2026-03-19 23:01:40.087	1m 44s	1m 10s	97.9%	10.2 MB	13.9 MB	2.2 GB	70.1 MB
220	1e/f06084	5779621	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320666)	COMPLETED	0	2026-03-19 22:58:14.068	5m 10s	2m 39s	199.7%	5.6 GB	40.3 GB	3.2 GB	4.4 MB
218	05/bb0897	5779616	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320663)	COMPLETED	0	2026-03-19 22:58:09.604	5m 14s	2m 39s	200.9%	5.4 GB	40.3 GB	3.1 GB	4.4 MB
100	fd/3ce7dc	5779241	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866821)	COMPLETED	0	2026-03-19 22:37:29.130	26m 15s	25m 53s	147.2%	728.7 MB	4.9 GB	42.4 GB	40.3 GB
232	69/aa5e62	5779636	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320694)	COMPLETED	0	2026-03-19 23:00:19.097	3m 45s	1m 47s	198.6%	5 GB	40.3 GB	2.2 GB	4.4 MB
226	35/732270	5779629	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320686)	COMPLETED	0	2026-03-19 22:59:54.065	4m 10s	1m 48s	197.9%	5.4 GB	40.3 GB	2.1 GB	4.4 MB
228	d9/4b0a3b	5779630	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320684)	COMPLETED	0	2026-03-19 22:59:54.084	4m 15s	1m 54s	198.5%	5.7 GB	40.3 GB	2.2 GB	4.4 MB
234	11/566b7f	5779638	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320681)	COMPLETED	0	2026-03-19 23:00:29.065	3m 45s	1m 58s	201.8%	5.3 GB	40.3 GB	2.2 GB	4.4 MB
229	31/2f394a	5779631	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320688)	COMPLETED	0	2026-03-19 23:00:04.070	4m 15s	2m 3s	201.7%	6 GB	40.3 GB	2.1 GB	4.4 MB
95	03/b9651a	5779236	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866817)	COMPLETED	0	2026-03-19 22:37:24.070	26m 55s	26m 28s	148.7%	738 MB	4.9 GB	44.7 GB	42.6 GB
